,mean,err
Classifier,SVM,SVM
FC Metric,,
COH,0.20805263255199097,0.02504325223034995
PDC,0.5139971447822863,0.07733916100206839
PLV,0.2630360148941827,0.039393181101105235
SpcG,0.2908731138975148,0.0423985026438386
iCOH,0.9097927702194014,0.06374520675899642
