,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.5933431316070155,0.06556449259806907
PDC,0.6430367620232624,0.060407669169254774
PLV,0.592850740331574,0.061007982881636
Spectral Granger,0.6158825639185486,0.06162942470464072
iCOH,0.3243713345778312,0.06637073175478636
