,mean,err
Classifier,CNN,CNN
FC Metric,,
COH,0.6005663867591579,0.06117244736521843
PDC,0.9717295850066935,0.02021443349154195
PLV,0.597333576731167,0.06400024339783372
Spectral Granger,0.9749589874650116,0.023443835949860103
iCOH,0.9600148472678594,0.026681513934526002
