,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.3374193201874486,0.06805004589886254
PDC,0.40339153639592024,0.06739231802284468
PLV,0.33860394586208525,0.07165936478289953
SpcG,0.35176999694979705,0.09407591689883416
iCOH,0.08151318441386184,0.010084612985290412
