,mean,err
Classifier,SVM,SVM
FC Metric,,
COH,0.5178922374796133,0.07747329227702937
PDC,0.802327808319745,0.05154697850958723
PLV,0.6070279005109102,0.06315097727448349
SpcG,0.648155066164945,0.07567272696126714
iCOH,0.9709308018067363,0.02312988911277547
