,mean,err
Classifier,RFC,RFC
FC Metric,,
COH,0.8830335405103481,0.03435409315355298
PDC,0.9993497921175052,0.001158325121376036
PLV,0.8866435720831843,0.03290423367982798
Spectral Granger,0.9995427705546011,0.0008976212596046862
iCOH,0.9952508039730372,0.005761845907864549
