,mean,err
Classifier,RFC,RFC
FC Metric,,
COH,0.8051032909868561,0.03622853832462636
PDC,0.99891393089993,0.002023440766664386
PLV,0.810972024085356,0.036727730602110986
Spectral Granger,0.9992346924597396,0.0014959069209004028
iCOH,0.9924388351909874,0.008861683068109416
