,mean,err
Classifier,SVM,SVM
FC Metric,,
COH,0.4963920963872265,0.06613930239943178
PDC,0.7126595764024584,0.05817383561939826
PLV,0.5534142894178489,0.059267111520236004
SpcG,0.5788817500017187,0.0555848985515357
iCOH,0.9433436698631631,0.040984943549741915
