,mean,err
Classifier,GNN,GNN
FC Metric,,
COH,0.9962596842855564,0.005010663938943116
PDC,0.9959914353096607,0.005925743484179735
PLV,0.9923266880099167,0.00890903951619626
SpcG,0.9954230795509253,0.007621458710537765
iCOH,0.9976423928815523,0.0029041787194689084
