,mean,err
Classifier,RFC,RFC
FC Metric,,
COH,0.532128045647997,0.06306070246294015
PDC,0.9535000734671669,0.039342425559519056
PLV,0.5305634901629793,0.06710623538252103
SpcG,0.9549821733946235,0.033215593750512085
iCOH,0.9346674065269844,0.04517095466484078
