,mean,mean,mean,mean,mean,mean,err,err,err,err,err,err
Model,CNN,GCN,LogReg,MLP,RFC,SVC,CNN,GCN,LogReg,MLP,RFC,SVC
FC Metric,,,,,,,,,,,,
COH,0.39943361324084214,0.048870147255689424,0.3957966654496775,0.4058969453571863,0.4042770840939515,0.3974131678228064,0.061172447365218485,0.02462772301326518,0.062463332116344195,0.060769721309480385,0.05882253863940606,0.058019228428866976
PDC,0.02827041499330656,0.0407908969210174,0.35581219423147137,0.052906608251186565,0.025040769137154677,0.20476470731410487,0.020214433491541926,0.029209103078982328,0.06123599853961287,0.025881270536692216,0.023444079347693807,0.04978074723134965
PLV,0.40266642326883295,0.08521801143969818,0.395391067299501,0.39620348058902277,0.4075090178897408,0.3933726664232689,0.06400024339783372,0.03599410977242304,0.055997127905561606,0.06440258001703786,0.06205447243519535,0.06003933308993559
Spectral Granger,0.025041012534988433,0.04886878422782037,0.3743926493854205,0.26736872337836187,0.02423341852257515,0.35904626992819766,0.02344383594986005,0.02991909456005841,0.06197098697821585,0.055247511257149745,0.018190823901667277,0.05601596689789462
iCOH,0.039985152732140684,0.03877186321041742,0.5218057198490933,0.07835175854934892,0.03473355239138372,0.030695046854083,0.02668151393452598,0.027894803456249243,0.06001246196908849,0.036487598880369926,0.02587250821467689,0.023850407691371544
