,mean,err
Classifier,CNN,CNN
FC Metric,,
COH,0.8947146164307399,0.029342469133995297
PDC,0.9978647735810535,0.0030820371255897427
PLV,0.8921036387426969,0.030790874739023866
Spectral Granger,0.9951764393658806,0.0051973760049991435
iCOH,0.99664124003634,0.004861993020729316
