,mean,err
Classifier,GCN,GCN
FC Metric,,
COH,0.90721890487705,0.04544381701644107
PDC,0.9220345122188598,0.05286078340530043
PLV,0.8436024672563384,0.05981868347255459
Spectral Granger,0.9072777632670156,0.053345178997352694
iCOH,0.92572499384204,0.05072499384203999
