,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.8980029442468337,0.028371739324918988
PDC,0.9226860413368433,0.023583011033812995
PLV,0.8985797850138648,0.029112751037739915
Spectral Granger,0.9161613198642535,0.024076838688863234
iCOH,0.7441445022057096,0.0421456041340843
