,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.887470768199255,0.0318682691227965
PDC,0.9139363428510591,0.028497644902025998
PLV,0.8880686259138788,0.03239698386416889
SpcG,0.9057683469011641,0.02983337250024376
iCOH,0.5648161794279564,0.05176894299012347
