,mean,err
Classifier,CNN,CNN
FC Metric,,
COH,0.8115725553432313,0.03551389215118028
PDC,0.9960512824362957,0.00608622588282326
PLV,0.8094007161885153,0.03740602853105679
SpcG,0.9917182823341946,0.008576379072678275
iCOH,0.995352579563798,0.0069859966025740405
