,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.3957966654496775,0.062463332116344195
PDC,0.35581219423147137,0.06123599853961287
PLV,0.395391067299501,0.055997127905561606
SpcG,0.3743926493854205,0.06197098697821585
iCOH,0.5218057198490933,0.06001246196908849
