,mean,mean,mean,mean,mean,mean,err,err,err,err,err,err
Model,CNN,GNN,LogReg,MLP,RFC,SVM,CNN,GNN,LogReg,MLP,RFC,SVM
FC Metric,,,,,,,,,,,,
COH,0.2606318270741674,0.8766948173155164,0.2552778024453611,0.25713278961108543,0.24438419057779223,0.20805263255199097,0.041331874093018695,0.06271825008206566,0.04040208122451011,0.0414736458243985,0.0357845177275147,0.02504325223034995
PDC,0.9102721116812609,0.9014377114735077,0.30466743673885494,0.8410010953968812,0.9212167273955433,0.5139971447822863,0.06870714315305704,0.06481103420318801,0.04477121455079858,0.07469472815301392,0.05932435338574926,0.07733916100206839
PLV,0.2588930625675779,0.8219619959393516,0.25529451397349906,0.2589358205176439,0.24485632484162714,0.2630360148941827,0.03770410764850163,0.0654527338968689,0.03773719055642044,0.03859286582707483,0.03769249062744692,0.039393181101105235
SpcG,0.9231180100647773,0.8837453081511837,0.2741959125695426,0.41773803001846543,0.9231112877511138,0.2908731138975148,0.059737704375182776,0.06478817298512607,0.04132200787227025,0.06982733843660882,0.05848867547496461,0.0423985026438386
iCOH,0.8863887862017727,0.8965734177372936,0.07973178083113434,0.7870422616909344,0.9058965676331641,0.9097927702194014,0.06471211671978228,0.06464602093818617,0.010034811134164656,0.08182381849842002,0.061509906535976655,0.06374520675899642
