,mean,err
Classifier,CNN,CNN
FC Metric,,
COH,0.5999524658556226,0.06428484535753598
PDC,0.9716941201407646,0.021095853979714918
PLV,0.5974082493746411,0.06500502861633028
Spectral Granger,0.9750406678570265,0.02302544560034081
iCOH,0.9599721904818318,0.02604791308001242
