,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.5924185198473072,0.071025946686194
PDC,0.6484160707403251,0.06109646224424614
PLV,0.5917390167307035,0.06864118378501427
Spectral Granger,0.6181958122105573,0.06964074042762569
iCOH,0.24592261359575052,0.06065668146455716
