,mean,err
Classifier,SVM,SVM
FC Metric,,
COH,0.2403617711878884,0.09086514078902333
PDC,0.6597539290940985,0.07728336639907929
PLV,0.34426210466878887,0.06651741600938627
SpcG,0.40289282370670004,0.132653574339698
iCOH,0.9524639835224583,0.03567792508198808
