,mean,err
Classifier,RFC,RFC
FC Metric,,
COH,0.32508972859629043,0.07762699383369992
PDC,0.9600951335099368,0.033906745874180744
PLV,0.3198628754952395,0.06930948575961615
Spectral Granger,0.9613490716628111,0.031746759723542683
iCOH,0.9592690048087664,0.033747304601501105
