,mean,err
Classifier,GCN,GCN
FC Metric,,
COH,0.911176256549508,0.04267779873355526
PDC,0.924889731797216,0.049511134403647405
PLV,0.849531476931089,0.05297532725806464
Spectral Granger,0.9112223298482841,0.04765004384043536
iCOH,0.9283809940947734,0.04415178494311378
