,mean,err
Classifier,GCN,GCN
FC Metric,,
COH,0.9948922191320896,0.007736797845974919
PDC,0.9946582471648329,0.007824821388446646
PLV,0.9895417626541873,0.012642096003541159
Spectral Granger,0.9940648928423851,0.009398168573502397
iCOH,0.9966094306625364,0.0044321865047741715
