,mean,err
Classifier,CNN,CNN
FC Metric,,
COH,0.6046728293146294,0.06570899981576528
PDC,0.9734591191708086,0.021172022008711266
PLV,0.6026759658859001,0.06622573811802523
SpcG,0.9765335463739543,0.020807961572282485
iCOH,0.9621606401910383,0.023243468473866602
