,mean,err
Classifier,SVC,SVC
FC Metric,,
COH,0.6025868321771937,0.058019228428866976
PDC,0.7952352926858951,0.04978074723134962
PLV,0.6066273335767312,0.060039333089935476
Spectral Granger,0.6409537300718023,0.056015966897894676
iCOH,0.969304953145917,0.02385040769137159
