,mean,err
Classifier,SVC,SVC
FC Metric,,
COH,0.9045577021676936,0.02866054881599478
PDC,0.9692270040759584,0.012978335572744415
PLV,0.9035273608797655,0.02645738842797485
Spectral Granger,0.9204765174186517,0.023502412735456057
iCOH,0.9977191873469738,0.0037566529117121217
