,mean,mean,mean,mean,mean,mean,err,err,err,err,err,err
Model,CNN,GCN,LogReg,MLP,RFC,SVC,CNN,GCN,LogReg,MLP,RFC,SVC
FC Metric,,,,,,,,,,,,
COH,0.3345541579952375,0.9319926467111761,0.3293073970089049,,0.3113888526467877,0.2519144882241867,0.06524414254906757,0.03846495535059136,0.0627429283641946,,0.05784611350347735,0.035368580712182296
PDC,0.9511071926960522,0.9463448092647865,0.39798446494455264,0.9094705018636257,0.9573835683718128,0.6501878958513881,0.04078984778061445,0.03803574530149012,0.0647130043429533,0.047873004069927894,0.03404969091739396,0.07498343095533722
PLV,0.3335536457570275,0.8994960792661443,0.3301810031696236,,0.3139231445392095,0.33749542966550045,0.058124379469705056,0.04072546213035377,0.058546313785296455,,0.0586574646808371,0.06048756411328815
Spectral Granger,0.9583628560452127,0.9360274190116055,0.34901661375628185,,0.9584984816730708,0.3744432557717013,0.034325051750890734,0.03797329823150408,0.059703263649567684,,0.033447651574964654,0.06176196548522167
iCOH,0.9374079499554039,0.9435749092950096,0.10772284519104573,0.8751662310443838,0.9487777689028255,0.9508149524159832,0.03897989892695031,0.03844975719079291,0.009432246900447458,0.05516464807487531,0.035861881114545024,0.0376224609521445
