,mean,err
Classifier,RFC,RFC
FC Metric,,
COH,0.895339630121135,0.02876001579606613
PDC,0.9993436400982245,0.00102738665469837
PLV,0.8955109365318601,0.028892203749490974
Spectral Granger,0.9994862278224163,0.000882003763646777
iCOH,0.9949148876992697,0.00620855217095706
