,mean,err
Classifier,SVC,SVC
FC Metric,,
COH,0.3974131678228064,0.058019228428866976
PDC,0.20476470731410487,0.04978074723134965
PLV,0.3933726664232689,0.06003933308993559
Spectral Granger,0.35904626992819766,0.05601596689789462
iCOH,0.030695046854083,0.023850407691371544
