,mean,err
Classifier,GNN,GNN
FC Metric,,
COH,0.9319926467111761,0.03846495535059136
PDC,0.9463448092647865,0.03803574530149012
PLV,0.8994960792661443,0.04072546213035377
SpcG,0.9360274190116055,0.03797329823150408
iCOH,0.9435749092950096,0.03844975719079291
