,mean,err
Classifier,MLP,MLP
FC Metric,,
COH,0.8893149261832223,0.032037330752693105
PDC,0.9916448912920571,0.007610464467450173
PLV,0.88929745442552,0.035390217470102625
Spectral Granger,0.947875084471707,0.020342988233845616
iCOH,0.9898843844803586,0.0074419880921905435
