,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.3293073970089049,0.0627429283641946
PDC,0.39798446494455264,0.0647130043429533
PLV,0.3301810031696236,0.058546313785296455
SpcG,0.34901661375628185,0.059703263649567684
iCOH,0.10772284519104573,0.009432246900447458
