,mean,err
Classifier,SVC,SVC
FC Metric,,
COH,0.5400923654852064,0.06194830654117989
PDC,0.794626694130538,0.050978916608107494
PLV,0.6030490422336021,0.06167822848741289
Spectral Granger,0.6314503090886844,0.05606233751522893
iCOH,0.9692677277018542,0.023802124559327842
