,mean,err
Classifier,RFC,RFC
FC Metric,,
COH,0.24438419057779223,0.0357845177275147
PDC,0.9212167273955433,0.05932435338574926
PLV,0.24485632484162714,0.03769249062744692
SpcG,0.9231112877511138,0.05848867547496461
iCOH,0.9058965676331641,0.061509906535976655
