,mean,err
Classifier,RFC,RFC
FC Metric,,
COH,0.3209276536974841,0.05621197847117276
PDC,0.9577998167627599,0.033869763972413036
PLV,0.3184608634267987,0.05731485391141866
Spectral Granger,0.9586356814527506,0.03552173399669778
iCOH,0.9424512627230052,0.03954534124510223
