,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.5392217717761354,0.0673704703099276
PDC,0.5856374390282214,0.058345224483160596
PLV,0.5374352433363838,0.06332738748270861
SpcG,0.5685625107741885,0.058933541102957454
iCOH,0.24050636859195948,0.060000518460382096
