,mean,err
Classifier,MLP,MLP
FC Metric,,
COH,0.5956409639352277,0.06201490380866215
PDC,0.9470262801432855,0.027503493476842
PLV,0.5985011385622294,0.0627794030052683
Spectral Granger,0.7321382511015827,0.05788549034862922
iCOH,0.9216550189453101,0.03532809549708338
