,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.33756580763782623,0.0584355986168793
PDC,0.40371454080180136,0.06483170796259585
PLV,0.33910557504547995,0.05957187677399972
Spectral Granger,0.3676934148724523,0.06161724133823249
iCOH,0.1594088864153674,0.006152181434524506
