,mean,err
Classifier,RFC,RFC
FC Metric,,
COH,0.42518497214369366,0.06130151434279285
PDC,0.9513937697005039,0.043879318833451864
PLV,0.4219086388898526,0.06457784759663393
Spectral Granger,0.9529137165478755,0.035038090681040135
iCOH,0.933221506844279,0.04750722112999328
