,mean,err
Classifier,RFC,RFC
FC Metric,,
COH,0.5821487788584201,0.0729353644328169
PDC,0.9766426779714925,0.019189374481037302
PLV,0.5778331614564396,0.0721279697524777
SpcG,0.9773746470891971,0.01817944755189227
iCOH,0.9669269187610551,0.022699261111280178
