,mean,err
Classifier,GCN,GCN
FC Metric,,
COH,1.0,0.0
PDC,0.9970916289592759,0.016699472096530887
PLV,0.9941764705882352,0.01378431372549016
Spectral Granger,1.0,0.0
iCOH,0.9932055052790347,0.012813348416289672
