,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.17985752021330886,0.09280547714937887
PDC,0.34969072274290836,0.11444014336617914
PLV,0.1885884295722103,0.0894218020641083
Spectral Granger,0.30448879424907715,0.10495981596423887
iCOH,0.27766090342855115,0.10235269805947489
