,mean,err
Classifier,RFC,RFC
FC Metric,,
COH,0.5128647903898477,0.0766965929979137
PDC,0.9977106987896097,0.007048716541088962
PLV,0.5144313133646253,0.0839123820364378
Spectral Granger,0.9982715951235756,0.00399583686662397
iCOH,0.997786888353279,0.01045330847162218
