,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.18738423831070888,0.10107730015082955
PDC,0.36115460030165913,0.11115460030165913
PLV,0.1961395173453997,0.09232202111613874
SpcG,0.32136915535444943,0.1056828808446455
iCOH,0.2873887631975867,0.09722662141779792
