,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.18808211427547342,0.09872607753271836
PDC,0.36189361510436585,0.11711683632758707
PLV,0.195920806900358,0.09637375964420852
Spectral Granger,0.3159034679992238,0.11696478384696918
iCOH,0.2874690835927059,0.10785306647944415
