,mean,err
Classifier,GNN,GNN
FC Metric,,
COH,1.0,0.0
PDC,0.9943065678556245,0.03276810631716298
PLV,0.9886357171130755,0.027097255574613954
SpcG,1.0,0.0
iCOH,0.9867434147962449,0.02520495325778338
