,mean,err
Classifier,GNN,GNN
FC Metric,,
COH,1.0,0.0
PDC,0.9969667420767155,0.01825525748287793
PLV,0.9938403271068532,0.01976480263132885
SpcG,1.0,0.0
iCOH,0.9928510937620671,0.023811411222384726
