,mean,err
Classifier,SVM,SVM
FC Metric,,
COH,0.8184400452488689,0.0876708144796382
PDC,0.39030165912518855,0.10969834087481145
PLV,0.8116546003016593,0.09030618401206625
SpcG,0.6737880844645551,0.110525641025641
iCOH,0.025238310708898943,0.033585218702865766
