,mean,err
Classifier,CNN,CNN
FC Metric,,
COH,0.21953077465926335,0.09714671451822582
PDC,0.9687977355015126,0.04401995772373479
PLV,0.206992200163098,0.09792965575875784
Spectral Granger,0.9570231742818585,0.05466206317074729
iCOH,0.9465810540190803,0.060043646981673304
