,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.8126157616892912,0.10107730015082961
PDC,0.6388453996983408,0.11115460030165925
PLV,0.8038604826546003,0.09232202111613874
Spectral Granger,0.6786308446455505,0.10568288084464561
iCOH,0.7126112368024132,0.09722662141779781
