,mean,err
Classifier,MLP,MLP
FC Metric,,
COH,0.20556738703797525,0.09541107828754888
PDC,0.6818202206550712,0.11343086725484819
PLV,0.20449215984701563,0.0977173106044315
SpcG,0.6853078240334616,0.10841874841369914
iCOH,0.9490290503981723,0.053310973121655114
