,mean,err
Classifier,CNN,CNN
FC Metric,,
COH,0.22035454087879786,0.09857183829758132
PDC,0.9686438339214964,0.04338284491050748
PLV,0.20746534395600957,0.09868877969811407
SpcG,0.956827264784579,0.056827264784579
iCOH,0.9459345178394017,0.05716295606783983
