,mean,err
Classifier,SVM,SVM
FC Metric,,
COH,0.1815599547511312,0.08767081447963801
PDC,0.6096983408748115,0.10969834087481145
PLV,0.18834539969834088,0.09030618401206637
SpcG,0.326211915535445,0.11052564102564105
iCOH,0.974761689291101,0.03358521870286568
