,mean,err
Classifier,CNN,CNN
FC Metric,,
COH,0.7805788084464554,0.09430429864253387
PDC,0.031047134238310712,0.04587594268476622
PLV,0.7931843891402715,0.08916855203619911
SpcG,0.042710407239819004,0.053443438914027155
iCOH,0.05437594268476621,0.06100867269984918
