,mean,err
Classifier,CNN,CNN
FC Metric,,
COH,0.5196074854004719,0.0753086914397968
PDC,0.9911377314696327,0.023591433633001868
PLV,0.5267805247867797,0.07690887217080822
Spectral Granger,0.9895327626322603,0.022269186691964316
iCOH,0.9891986863481615,0.020652586361583736
