,mean,err
Classifier,CNN,CNN
FC Metric,,
COH,0.5190898305145263,0.07977284757548292
PDC,0.9913392613214087,0.02275648619963755
PLV,0.5259400570490518,0.07931382435308543
SpcG,0.9897673808693713,0.022339319628087995
iCOH,0.9895704993941424,0.021734606248581922
