,mean,err
Classifier,LogReg,LogReg
FC Metric,,
COH,0.49792608363248997,0.07957706056955788
PDC,0.6563408624413914,0.07896739547716058
PLV,0.5005077980860229,0.07846819793223586
SpcG,0.6255270666763922,0.08552985669627533
iCOH,0.6045501185536286,0.07871373265630655
