,mean,err
Classifier,CNN,CNN
FC Metric,,
COH,0.12356696526200701,0.05894725042426745
PDC,0.9392978420246764,0.0767790830059174
PLV,0.11528289996660493,0.06260174969745647
SpcG,0.9176810937557455,0.0973494254240771
iCOH,0.8977191397465624,0.10265745143487404
