,mean,err
Classifier,RFC,RFC
FC Metric,,
COH,0.8097032428355958,0.08421304675716446
PDC,0.03689177978883862,0.04153959276018099
PLV,0.7893054298642534,0.09699773755656116
SpcG,0.03688989441930618,0.04154147812971343
iCOH,0.025237556561085974,0.03358597285067873
