,mean,err
Classifier,CNN,CNN
FC Metric,,
COH,0.2115518131031211,0.09197087834835599
PDC,0.9670053947112741,0.04297667049431453
PLV,0.19882131019044,0.09611264474351491
Spectral Granger,0.9545912976500094,0.056467629722068535
iCOH,0.9432466069070405,0.06138002549186572
