,mean,err
Classifier,RFC,RFC
FC Metric,,
COH,0.19029675716440422,0.08421304675716443
PDC,0.9631082202111615,0.041539592760181154
PLV,0.21069457013574663,0.09699773755656108
SpcG,0.9631101055806938,0.04154147812971343
iCOH,0.974762443438914,0.03358597285067877
