,mean,err
Classifier,RFC,RFC
FC Metric,,
COH,0.19040615156343485,0.09402020231144839
PDC,0.9631054678671861,0.05312566988738798
PLV,0.20940152941907855,0.1034501189325697
SpcG,0.9634700285198118,0.04728510233488559
iCOH,0.9751269712253691,0.04051158660998444
