,mean,err
Classifier,GNN,GNN
FC Metric,,
COH,0.0,0.0
PDC,0.0029083710407239822,0.01669947209653092
PLV,0.005823529411764706,0.013784313725490195
SpcG,0.0,0.0
iCOH,0.006794494720965309,0.012813348416289592
